"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Passive","2023-12-12T21:05:34.200000+00:00","Behavior Group 1","2023-12-12T21:05:32.500000+00:00",427.5,1.7,""
"Isolation","2023-12-12T21:05:35.400000+00:00","Behavior Group 2","2023-12-12T21:02:36.300000+00:00",251.3,179.1,""
"Approach","2023-12-12T21:05:35.400000+00:00","","2023-12-12T21:05:35.400000+00:00",430.4,0.0,""
"Proximity","2023-12-12T21:05:36.303000+00:00","Behavior Group 2","2023-12-12T21:05:35.400000+00:00",430.4,0.903,""
"Social Contact","2023-12-12T21:05:37.019000+00:00","Behavior Group 2","2023-12-12T21:05:36.303000+00:00",431.303,0.716,""
"Locomotion","2023-12-12T21:05:37.600000+00:00","Behavior Group 1","2023-12-12T21:05:34.200000+00:00",429.2,3.4,""
"Passive","2023-12-12T21:05:40.600000+00:00","Behavior Group 1","2023-12-12T21:05:37.600000+00:00",432.6,3.0,""
"Withdraw","2023-12-12T21:05:40.600000+00:00","","2023-12-12T21:05:40.600000+00:00",435.6,0.0,""
"Locomotion","2023-12-12T21:05:43.100000+00:00","Behavior Group 1","2023-12-12T21:05:40.600000+00:00",435.6,2.5,""
"Proximity","2023-12-12T21:05:44.146000+00:00","Behavior Group 2","2023-12-12T21:05:37.019000+00:00",432.019,7.127,""
"Passive","2023-12-12T21:06:04.100000+00:00","Behavior Group 1","2023-12-12T21:05:43.100000+00:00",438.1,21.0,""
"Approach","2023-12-12T21:06:06.300000+00:00","","2023-12-12T21:06:06.300000+00:00",461.3,0.0,""
"Isolation","2023-12-12T21:06:06.367000+00:00","Behavior Group 2","2023-12-12T21:05:44.146000+00:00",439.146,22.221,""
"Social Contact","2023-12-12T21:06:06.750000+00:00","Behavior Group 2","2023-12-12T21:06:06.367000+00:00",461.367,0.383,""
"Proximity","2023-12-12T21:06:08.700000+00:00","Behavior Group 2","2023-12-12T21:06:06.750000+00:00",461.75,1.95,""
"Locomotion","2023-12-12T21:06:09.600000+00:00","Behavior Group 1","2023-12-12T21:06:04.100000+00:00",459.1,5.5,""
"Passive","2023-12-12T21:06:12+00:00","Behavior Group 1","2023-12-12T21:06:09.600000+00:00",464.6,2.4,""
"Isolation","2023-12-12T21:06:13.446000+00:00","Behavior Group 2","2023-12-12T21:06:08.700000+00:00",463.7,4.746,""
"Approach","2023-12-12T21:06:13.700000+00:00","","2023-12-12T21:06:13.700000+00:00",468.7,0.0,""
"Social Contact","2023-12-12T21:06:14.796000+00:00","Behavior Group 2","2023-12-12T21:06:13.446000+00:00",468.446,1.35,""
"Proximity","2023-12-12T21:06:15.078000+00:00","Behavior Group 2","2023-12-12T21:06:14.796000+00:00",469.796,0.282,""
"Locomotion","2023-12-12T21:06:17.500000+00:00","Behavior Group 1","2023-12-12T21:06:12+00:00",467.0,5.5,""
"Passive","2023-12-12T21:06:21.700000+00:00","Behavior Group 1","2023-12-12T21:06:17.500000+00:00",472.5,4.2,""
"Self-Directed","2023-12-12T21:06:23.500000+00:00","Behavior Group 1","2023-12-12T21:06:21.700000+00:00",476.7,1.8,""
"Passive","2023-12-12T21:06:24.900000+00:00","Behavior Group 1","2023-12-12T21:06:23.500000+00:00",478.5,1.4,""
"Locomotion","2023-12-12T21:06:39.300000+00:00","Behavior Group 1","2023-12-12T21:06:24.900000+00:00",479.9,14.4,""
"Manipulation","2023-12-12T21:06:50.400000+00:00","Behavior Group 1","2023-12-12T21:06:39.300000+00:00",494.3,11.1,""
"Locomotion","2023-12-12T21:06:53.300000+00:00","Behavior Group 1","2023-12-12T21:06:50.400000+00:00",505.4,2.9,""
"Passive","2023-12-12T21:07:01.900000+00:00","Behavior Group 1","2023-12-12T21:06:53.300000+00:00",508.3,8.6,""
"Self-Directed","2023-12-12T21:07:07.400000+00:00","Behavior Group 1","2023-12-12T21:07:01.900000+00:00",516.9,5.5,""
"Passive","2023-12-12T21:07:15.900000+00:00","Behavior Group 1","2023-12-12T21:07:07.400000+00:00",522.4,8.5,""
"Approach","2023-12-12T21:07:25.300000+00:00","","2023-12-12T21:07:25.300000+00:00",540.3,0.0,""
"Isolation","2023-12-12T21:07:26.237000+00:00","Behavior Group 2","2023-12-12T21:06:15.078000+00:00",470.078,71.159,""
"Locomotion","2023-12-12T21:07:28.200000+00:00","Behavior Group 1","2023-12-12T21:07:15.900000+00:00",530.9,12.3,""
"Proximity","2023-12-12T21:07:28.823000+00:00","Behavior Group 2","2023-12-12T21:07:26.237000+00:00",541.237,2.586,""
"Passive","2023-12-12T21:07:36.400000+00:00","Behavior Group 1","2023-12-12T21:07:28.200000+00:00",543.2,8.2,""
"Locomotion","2023-12-12T21:07:37.900000+00:00","Behavior Group 1","2023-12-12T21:07:36.400000+00:00",551.4,1.5,""
"Passive","2023-12-12T21:07:38.800000+00:00","Behavior Group 1","2023-12-12T21:07:37.900000+00:00",552.9,0.9,""
"Isolation","2023-12-12T21:07:39.600000+00:00","Behavior Group 2","2023-12-12T21:07:28.823000+00:00",543.823,10.777,""
"Approach","2023-12-12T21:07:39.600000+00:00","","2023-12-12T21:07:39.600000+00:00",554.6,0.0,""
"Locomotion","2023-12-12T21:07:42.200000+00:00","Behavior Group 1","2023-12-12T21:07:38.800000+00:00",553.8,3.4,""
"Self-Directed","2023-12-12T21:07:50.600000+00:00","Behavior Group 1","2023-12-12T21:07:42.200000+00:00",557.2,8.4,""
"Passive","2023-12-12T21:07:52.700000+00:00","Behavior Group 1","2023-12-12T21:07:50.600000+00:00",565.6,2.1,""
"Self-Directed","2023-12-12T21:07:54.800000+00:00","Behavior Group 1","2023-12-12T21:07:52.700000+00:00",567.7,2.1,""
"Passive","2023-12-12T21:07:55.100000+00:00","Behavior Group 1","2023-12-12T21:07:54.800000+00:00",569.8,0.3,""
"Approach","2023-12-12T21:07:55.100000+00:00","","2023-12-12T21:07:55.100000+00:00",570.1,0.0,""
"Proximity","2023-12-12T21:07:57.314000+00:00","Behavior Group 2","2023-12-12T21:07:39.600000+00:00",554.6,17.714,""
"Social Contact","2023-12-12T21:08:00.328000+00:00","Behavior Group 2","2023-12-12T21:07:57.314000+00:00",572.314,3.014,""
"Locomotion","2023-12-12T21:08:01.200000+00:00","Behavior Group 1","2023-12-12T21:07:55.100000+00:00",570.1,6.1,""
"Passive","2023-12-12T21:08:01.200000+00:00","Behavior Group 1","2023-12-12T21:08:01.200000+00:00",576.2,0.0,""
"Proximity","2023-12-12T21:08:01.900000+00:00","Behavior Group 2","2023-12-12T21:08:00.328000+00:00",575.328,1.572,""
"Self-Directed","2023-12-12T21:08:10.900000+00:00","Behavior Group 1","2023-12-12T21:08:01.200000+00:00",576.2,9.7,""
"Approach","2023-12-12T21:08:17.900000+00:00","","2023-12-12T21:08:17.900000+00:00",592.9,0.0,""
"Isolation","2023-12-12T21:08:17.900000+00:00","Behavior Group 2","2023-12-12T21:08:01.900000+00:00",576.9,16.0,""
"Passive","2023-12-12T21:08:25.600000+00:00","Behavior Group 1","2023-12-12T21:08:10.900000+00:00",585.9,14.7,""
"Withdraw","2023-12-12T21:08:26.900000+00:00","","2023-12-12T21:08:26.900000+00:00",601.9,0.0,""
"Proximity","2023-12-12T21:08:27.500000+00:00","Behavior Group 2","2023-12-12T21:08:17.900000+00:00",592.9,9.6,""
"Locomotion","2023-12-12T21:08:27.800000+00:00","Behavior Group 1","2023-12-12T21:08:25.600000+00:00",600.6,2.2,""
"Passive","2023-12-12T21:08:56.100000+00:00","Behavior Group 1","2023-12-12T21:08:27.800000+00:00",602.8,28.3,""
"Self-Directed","2023-12-12T21:08:59.800000+00:00","Behavior Group 1","2023-12-12T21:08:56.100000+00:00",631.1,3.7,""
"Passive","2023-12-12T21:09:14+00:00","Behavior Group 1","2023-12-12T21:08:59.800000+00:00",634.8,14.2,""
"Self-Directed","2023-12-12T21:09:15.400000+00:00","Behavior Group 1","2023-12-12T21:09:14+00:00",649.0,1.4,""
"Passive","2023-12-12T21:09:24.600000+00:00","Behavior Group 1","2023-12-12T21:09:15.400000+00:00",650.4,9.2,""
"Self-Directed","2023-12-12T21:09:28+00:00","Behavior Group 1","2023-12-12T21:09:24.600000+00:00",659.6,3.4,""
"Passive","2023-12-12T21:09:49+00:00","Behavior Group 1","2023-12-12T21:09:28+00:00",663.0,21.0,""
"Approach","2023-12-12T21:09:49+00:00","","2023-12-12T21:09:49+00:00",684.0,0.0,""
"Isolation","2023-12-12T21:09:51+00:00","Behavior Group 2","2023-12-12T21:08:27.500000+00:00",602.5,83.5,""
"Social Contact","2023-12-12T21:09:51.807000+00:00","Behavior Group 2","2023-12-12T21:09:51+00:00",686.0,0.807,""
"Withdraw","2023-12-12T21:09:51.900000+00:00","","2023-12-12T21:09:51.900000+00:00",686.9,0.0,""
"Proximity","2023-12-12T21:09:52.302000+00:00","Behavior Group 2","2023-12-12T21:09:51.807000+00:00",686.807,0.495,""
"Locomotion","2023-12-12T21:09:53.500000+00:00","Behavior Group 1","2023-12-12T21:09:49+00:00",684.0,4.5,""
"Passive","2023-12-12T21:09:58.300000+00:00","Behavior Group 1","2023-12-12T21:09:53.500000+00:00",688.5,4.8,""
"Self-Directed","2023-12-12T21:10:01.400000+00:00","Behavior Group 1","2023-12-12T21:09:58.300000+00:00",693.3,3.1,""
"Passive","2023-12-12T21:10:16+00:00","Behavior Group 1","2023-12-12T21:10:01.400000+00:00",696.4,14.6,""
"Self-Directed","2023-12-12T21:10:24.900000+00:00","Behavior Group 1","2023-12-12T21:10:16+00:00",711.0,8.9,""
"Passive","2023-12-12T21:10:55.900000+00:00","Behavior Group 1","2023-12-12T21:10:24.900000+00:00",719.9,31.0,""
"Self-Directed","2023-12-12T21:11:07.300000+00:00","Behavior Group 1","2023-12-12T21:10:55.900000+00:00",750.9,11.4,""
"Passive","2023-12-12T21:11:43.200000+00:00","Behavior Group 1","2023-12-12T21:11:07.300000+00:00",762.3,35.9,""
"Locomotion","2023-12-12T21:11:46.300000+00:00","Behavior Group 1","2023-12-12T21:11:43.200000+00:00",798.2,3.1,""
"Passive","2023-12-12T21:11:59.100000+00:00","Behavior Group 1","2023-12-12T21:11:46.300000+00:00",801.3,12.8,""
"Locomotion","2023-12-12T21:12:06.100000+00:00","Behavior Group 1","2023-12-12T21:11:59.100000+00:00",814.1,7.0,""
"Passive","2023-12-12T21:12:15.900000+00:00","Behavior Group 1","2023-12-12T21:12:06.100000+00:00",821.1,9.8,""
"Approach","2023-12-12T21:12:18.500000+00:00","","2023-12-12T21:12:18.500000+00:00",833.5,0.0,""
"Isolation","2023-12-12T21:12:18.954000+00:00","Behavior Group 2","2023-12-12T21:09:52.302000+00:00",687.302,146.652,""
"Locomotion","2023-12-12T21:12:19.200000+00:00","Behavior Group 1","2023-12-12T21:12:15.900000+00:00",830.9,3.3,""
"Social Contact","2023-12-12T21:12:20.796000+00:00","Behavior Group 2","2023-12-12T21:12:18.954000+00:00",833.954,1.842,""
"Manipulation","2023-12-12T21:12:22.200000+00:00","Behavior Group 1","2023-12-12T21:12:19.200000+00:00",834.2,3.0,""
"Passive","2023-12-12T21:12:24.200000+00:00","Behavior Group 1","2023-12-12T21:12:22.200000+00:00",837.2,2.0,""
"Proximity","2023-12-12T21:12:25.791000+00:00","Behavior Group 2","2023-12-12T21:12:20.796000+00:00",835.796,4.995,""
"Social Contact","2023-12-12T21:12:29.516000+00:00","Behavior Group 2","2023-12-12T21:12:25.791000+00:00",840.791,3.725,""
"Proximity","2023-12-12T21:12:29.992000+00:00","Behavior Group 2","2023-12-12T21:12:29.516000+00:00",844.516,0.476,""
"Locomotion","2023-12-12T21:12:30+00:00","Behavior Group 1","2023-12-12T21:12:24.200000+00:00",839.2,5.8,""
"Social Contact","2023-12-12T21:12:31.093000+00:00","Behavior Group 2","2023-12-12T21:12:29.992000+00:00",844.992,1.101,""
"Proximity","2023-12-12T21:12:32.700000+00:00","Behavior Group 2","2023-12-12T21:12:31.093000+00:00",846.093,1.607,""
"Passive","2023-12-12T21:12:36.400000+00:00","Behavior Group 1","2023-12-12T21:12:30+00:00",845.0,6.4,""
"Approach","2023-12-12T21:12:39.700000+00:00","","2023-12-12T21:12:39.700000+00:00",854.7,0.0,""
"Isolation","2023-12-12T21:12:39.700000+00:00","Behavior Group 2","2023-12-12T21:12:32.700000+00:00",847.7,7.0,""
"Locomotion","2023-12-12T21:12:41.800000+00:00","Behavior Group 1","2023-12-12T21:12:36.400000+00:00",851.4,5.4,""
"Proximity","2023-12-12T21:12:50.989000+00:00","Behavior Group 2","2023-12-12T21:12:39.700000+00:00",854.7,11.289,""
"Social Contact","2023-12-12T21:12:52.351000+00:00","Behavior Group 2","2023-12-12T21:12:50.989000+00:00",865.989,1.362,""
"Proximity","2023-12-12T21:12:53.667000+00:00","Behavior Group 2","2023-12-12T21:12:52.351000+00:00",867.351,1.316,""
"Social Contact","2023-12-12T21:12:56.114000+00:00","Behavior Group 2","2023-12-12T21:12:53.667000+00:00",868.667,2.447,""
"Passive","2023-12-12T21:12:57.300000+00:00","Behavior Group 1","2023-12-12T21:12:41.800000+00:00",856.8,15.5,""
"Stop Groom","2023-12-12T21:12:57.400000+00:00","Behavior Group 3","2023-12-12T21:04:00.500000+00:00",335.5,536.9,""
"Stop Group 1","2023-12-12T21:12:58.600000+00:00","Behavior Group 1","2023-12-12T21:12:57.300000+00:00",872.3,1.3,""
"Solicit Grooming","2023-12-12T21:12:58.600000+00:00","Behavior Group 3","2023-12-12T21:12:57.400000+00:00",872.4,1.2,""
"Give Groom","2023-12-12T21:12:58.600000+00:00","Behavior Group 3","2023-12-12T21:12:58.600000+00:00",873.6,0.0,""
"Proximity","2023-12-12T21:12:58.654000+00:00","Behavior Group 2","2023-12-12T21:12:56.114000+00:00",871.114,2.54,""
"Social Contact","2023-12-12T21:12:59.460000+00:00","Behavior Group 2","2023-12-12T21:12:58.654000+00:00",873.654,0.806,""
"Self-Directed","2023-12-12T21:13:03.100000+00:00","Behavior Group 1","2023-12-12T21:12:58.600000+00:00",873.6,4.5,""
