"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Stop Group 1","2024-01-08T20:40:26.300000+00:00","Behavior Group 1","2024-01-08T20:39:42.800000+00:00",419.6,43.5,""
"Withdraw","2024-01-08T20:40:26.300000+00:00","","2024-01-08T20:40:26.300000+00:00",463.1,0.0,""
"Locomotion","2024-01-08T20:40:29.800000+00:00","Behavior Group 1","2024-01-08T20:40:26.300000+00:00",463.1,3.5,""
"Passive","2024-01-08T20:40:38.200000+00:00","Behavior Group 1","2024-01-08T20:40:29.800000+00:00",466.6,8.4,""
"Locomotion","2024-01-08T20:40:40.800000+00:00","Behavior Group 1","2024-01-08T20:40:38.200000+00:00",475.0,2.6,""
"Passive","2024-01-08T20:41:35.400000+00:00","Behavior Group 1","2024-01-08T20:40:40.800000+00:00",477.6,54.6,""
"Locomotion","2024-01-08T20:41:41.800000+00:00","Behavior Group 1","2024-01-08T20:41:35.400000+00:00",532.2,6.4,""
"Approach","2024-01-08T20:41:41.800000+00:00","","2024-01-08T20:41:41.800000+00:00",538.6,0.0,""
"Proximity","2024-01-08T20:41:42+00:00","Behavior Group 2","2024-01-08T20:40:26.300000+00:00",463.1,75.7,""
"Passive","2024-01-08T20:41:45+00:00","Behavior Group 1","2024-01-08T20:41:41.800000+00:00",538.6,3.2,""
"Stop Groom","2024-01-08T20:41:45.100000+00:00","Behavior Group 3","2024-01-08T20:40:26.300000+00:00",463.1,78.8,""
"Stop Group 1","2024-01-08T20:41:53.100000+00:00","Behavior Group 1","2024-01-08T20:41:45+00:00",541.8,8.1,""
"Solicit Grooming","2024-01-08T20:41:53.200000+00:00","Behavior Group 3","2024-01-08T20:41:45.100000+00:00",541.9,8.1,""
"Passive","2024-01-08T20:42:30.700000+00:00","Behavior Group 1","2024-01-08T20:41:53.100000+00:00",549.9,37.6,""
"Withdraw","2024-01-08T20:42:31.600000+00:00","","2024-01-08T20:42:31.600000+00:00",588.4,0.0,""
"Social Contact","2024-01-08T20:42:31.700000+00:00","Behavior Group 2","2024-01-08T20:41:42+00:00",538.8,49.7,""
"Locomotion","2024-01-08T20:42:34.400000+00:00","Behavior Group 1","2024-01-08T20:42:30.700000+00:00",587.5,3.7,""
"Passive","2024-01-08T20:42:36.400000+00:00","Behavior Group 1","2024-01-08T20:42:34.400000+00:00",591.2,2.0,""
"Proximity","2024-01-08T20:42:42.400000+00:00","Behavior Group 2","2024-01-08T20:42:31.700000+00:00",588.5,10.7,""
"Withdraw","2024-01-08T20:42:42.400000+00:00","","2024-01-08T20:42:42.400000+00:00",599.2,0.0,""
"Isolation","2024-01-08T20:42:46.300000+00:00","Behavior Group 2","2024-01-08T20:42:42.400000+00:00",599.2,3.9,""
"Approach","2024-01-08T20:42:46.300000+00:00","","2024-01-08T20:42:46.300000+00:00",603.1,0.0,""
"Locomotion","2024-01-08T20:42:46.300000+00:00","Behavior Group 1","2024-01-08T20:42:36.400000+00:00",593.2,9.9,""
"Proximity","2024-01-08T20:42:47.200000+00:00","Behavior Group 2","2024-01-08T20:42:46.300000+00:00",603.1,0.9,""
"Isolation","2024-01-08T20:42:54+00:00","Behavior Group 2","2024-01-08T20:42:47.200000+00:00",604.0,6.8,""
"Proximity","2024-01-08T20:42:55.800000+00:00","Behavior Group 2","2024-01-08T20:42:54+00:00",610.8,1.8,""
"Social Contact","2024-01-08T20:42:58+00:00","Behavior Group 2","2024-01-08T20:42:55.800000+00:00",612.6,2.2,""
"Passive","2024-01-08T20:42:59.800000+00:00","Behavior Group 1","2024-01-08T20:42:46.300000+00:00",603.1,13.5,""
"Stop Groom","2024-01-08T20:42:59.900000+00:00","Behavior Group 3","2024-01-08T20:41:53.200000+00:00",550.0,66.7,""
"Proximity","2024-01-08T20:43:16.800000+00:00","Behavior Group 2","2024-01-08T20:42:58+00:00",614.8,18.8,""
"Solicit Grooming","2024-01-08T20:43:16.800000+00:00","Behavior Group 3","2024-01-08T20:42:59.900000+00:00",616.7,16.9,""
"Yawn","2024-01-08T20:43:23.400000+00:00","","2024-01-08T20:43:23.400000+00:00",640.2,0.0,""
"Receive Groom","2024-01-08T20:43:48+00:00","Behavior Group 3","2024-01-08T20:43:16.800000+00:00",633.6,31.2,""
"Stop Groom","2024-01-08T20:44:08.600000+00:00","Behavior Group 3","2024-01-08T20:43:48+00:00",664.8,20.6,""
"Social Contact","2024-01-08T20:44:56.600000+00:00","Behavior Group 2","2024-01-08T20:43:16.800000+00:00",633.6,99.8,""
"Receive Groom","2024-01-08T20:44:56.600000+00:00","Behavior Group 3","2024-01-08T20:44:08.600000+00:00",685.4,48.0,""
"Stop Group 1","2024-01-08T20:44:56.600000+00:00","Behavior Group 1","2024-01-08T20:42:59.800000+00:00",616.6,116.8,""
"Passive","2024-01-08T20:45:09.900000+00:00","Behavior Group 1","2024-01-08T20:44:56.600000+00:00",733.4,13.3,""
"Locomotion","2024-01-08T20:45:11.700000+00:00","Behavior Group 1","2024-01-08T20:45:09.900000+00:00",746.7,1.8,""
"Passive","2024-01-08T20:45:14.500000+00:00","Behavior Group 1","2024-01-08T20:45:11.700000+00:00",748.5,2.8,""
"Approach","2024-01-08T20:45:16.100000+00:00","","2024-01-08T20:45:16.100000+00:00",752.9,0.0,""
"Proximity","2024-01-08T20:45:16.900000+00:00","Behavior Group 2","2024-01-08T20:44:56.600000+00:00",733.4,20.3,""
"Locomotion","2024-01-08T20:45:16.900000+00:00","Behavior Group 1","2024-01-08T20:45:14.500000+00:00",751.3,2.4,""
"Social Contact","2024-01-08T20:45:18.900000+00:00","Behavior Group 2","2024-01-08T20:45:16.900000+00:00",753.7,2.0,""
"Proximity","2024-01-08T20:45:20.800000+00:00","Behavior Group 2","2024-01-08T20:45:18.900000+00:00",755.7,1.9,""
"Passive","2024-01-08T20:45:31.700000+00:00","Behavior Group 1","2024-01-08T20:45:16.900000+00:00",753.7,14.8,""
