"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Self-Directed","2025-05-27T16:22:03.900000+00:00","Behavior Group 1","2025-05-27T16:21:55.600000+00:00",696.6,8.3,""
"Passive","2025-05-27T16:22:08.600000+00:00","Behavior Group 1","2025-05-27T16:22:03.900000+00:00",704.9,4.7,""
"Self-Directed","2025-05-27T16:22:39.100000+00:00","Behavior Group 1","2025-05-27T16:22:08.600000+00:00",709.6,30.5,""
"Passive","2025-05-27T16:22:40.700000+00:00","Behavior Group 1","2025-05-27T16:22:39.100000+00:00",740.1,1.6,""
"Self-Directed","2025-05-27T16:22:49.300000+00:00","Behavior Group 1","2025-05-27T16:22:40.700000+00:00",741.7,8.6,""
"Passive","2025-05-27T16:22:51.900000+00:00","Behavior Group 1","2025-05-27T16:22:49.300000+00:00",750.3,2.6,""
"Self-Directed","2025-05-27T16:22:53.700000+00:00","Behavior Group 1","2025-05-27T16:22:51.900000+00:00",752.9,1.8,""
"Passive","2025-05-27T16:22:57+00:00","Behavior Group 1","2025-05-27T16:22:53.700000+00:00",754.7,3.3,""
"Self-Directed","2025-05-27T16:23:01.900000+00:00","Behavior Group 1","2025-05-27T16:22:57+00:00",758.0,4.9,""
"Isolation","2025-05-27T16:23:01.900000+00:00","Behavior Group 2","2025-05-27T16:21:44.600000+00:00",685.6,77.3,""
"Approach","2025-05-27T16:23:01.900000+00:00","","2025-05-27T16:23:01.900000+00:00",762.9,0.0,""
"Locomotion","2025-05-27T16:23:10.200000+00:00","Behavior Group 1","2025-05-27T16:23:01.900000+00:00",762.9,8.3,""
"Proximity","2025-05-27T16:23:10.300000+00:00","Behavior Group 2","2025-05-27T16:23:01.900000+00:00",762.9,8.4,""
"Withdraw","2025-05-27T16:23:10.300000+00:00","","2025-05-27T16:23:10.300000+00:00",771.3,0.0,""
"Self-Directed","2025-05-27T16:23:20.400000+00:00","Behavior Group 1","2025-05-27T16:23:10.200000+00:00",771.2,10.2,""
"Isolation","2025-05-27T16:23:20.400000+00:00","Behavior Group 2","2025-05-27T16:23:10.300000+00:00",771.3,10.1,""
"Approach","2025-05-27T16:23:20.400000+00:00","","2025-05-27T16:23:20.400000+00:00",781.4,0.0,""
"Locomotion","2025-05-27T16:23:24.600000+00:00","Behavior Group 1","2025-05-27T16:23:20.400000+00:00",781.4,4.2,""
"Proximity","2025-05-27T16:23:27.200000+00:00","Behavior Group 2","2025-05-27T16:23:20.400000+00:00",781.4,6.8,""
"Withdraw","2025-05-27T16:23:27.200000+00:00","","2025-05-27T16:23:27.200000+00:00",788.2,0.0,""
"Passive","2025-05-27T16:23:31+00:00","Behavior Group 1","2025-05-27T16:23:24.600000+00:00",785.6,6.4,""
"Isolation","2025-05-27T16:23:31+00:00","Behavior Group 2","2025-05-27T16:23:27.200000+00:00",788.2,3.8,""
"Approach","2025-05-27T16:23:31+00:00","","2025-05-27T16:23:31+00:00",792.0,0.0,""
"Proximity","2025-05-27T16:23:37+00:00","Behavior Group 2","2025-05-27T16:23:31+00:00",792.0,6.0,""
"Withdraw","2025-05-27T16:23:37+00:00","","2025-05-27T16:23:37+00:00",798.0,0.0,""
"Locomotion","2025-05-27T16:23:37+00:00","Behavior Group 1","2025-05-27T16:23:31+00:00",792.0,6.0,""
"Passive","2025-05-27T16:23:41.200000+00:00","Behavior Group 1","2025-05-27T16:23:37+00:00",798.0,4.2,""
