"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Social Contact","2025-07-21T18:00:27.600000+00:00","Behavior Group 2","2025-07-21T18:00:26+00:00",519.0,1.6,""
"Proximity","2025-07-21T18:00:34.400000+00:00","Behavior Group 2","2025-07-21T18:00:27.600000+00:00",520.6,6.8,""
"Social Contact","2025-07-21T18:00:43.400000+00:00","Behavior Group 2","2025-07-21T18:00:34.400000+00:00",527.4,9.0,""
"Proximity","2025-07-21T18:00:45.500000+00:00","Behavior Group 2","2025-07-21T18:00:43.400000+00:00",536.4,2.1,""
"Passive","2025-07-21T18:00:46.200000+00:00","Behavior Group 1","2025-07-21T18:00:13.300000+00:00",506.3,32.9,""
"Social Contact","2025-07-21T18:00:49.100000+00:00","Behavior Group 2","2025-07-21T18:00:45.500000+00:00",538.5,3.6,""
"Withdraw","2025-07-21T18:00:49.100000+00:00","","2025-07-21T18:00:49.100000+00:00",542.1,0.0,""
"Locomotion","2025-07-21T18:00:49.300000+00:00","Behavior Group 1","2025-07-21T18:00:46.200000+00:00",539.2,3.1,""
"Proximity","2025-07-21T18:00:56.900000+00:00","Behavior Group 2","2025-07-21T18:00:49.100000+00:00",542.1,7.8,""
"Social Contact","2025-07-21T18:00:58.800000+00:00","Behavior Group 2","2025-07-21T18:00:56.900000+00:00",549.9,1.9,""
"Proximity","2025-07-21T18:01:17.600000+00:00","Behavior Group 2","2025-07-21T18:00:58.800000+00:00",551.8,18.8,""
"Passive","2025-07-21T18:01:19.700000+00:00","Behavior Group 1","2025-07-21T18:00:49.300000+00:00",542.3,30.4,""
"Social Contact","2025-07-21T18:01:20.400000+00:00","Behavior Group 2","2025-07-21T18:01:17.600000+00:00",570.6,2.8,""
"Withdraw","2025-07-21T18:01:20.400000+00:00","","2025-07-21T18:01:20.400000+00:00",573.4,0.0,""
"Locomotion","2025-07-21T18:01:21+00:00","Behavior Group 1","2025-07-21T18:01:19.700000+00:00",572.7,1.3,""
"Proximity","2025-07-21T18:01:46.400000+00:00","Behavior Group 2","2025-07-21T18:01:20.400000+00:00",573.4,26.0,""
"Passive","2025-07-21T18:01:47.800000+00:00","Behavior Group 1","2025-07-21T18:01:21+00:00",574.0,26.8,""
"Locomotion","2025-07-21T18:01:49.200000+00:00","Behavior Group 1","2025-07-21T18:01:47.800000+00:00",600.8,1.4,""
"Social Contact","2025-07-21T18:01:49.300000+00:00","Behavior Group 2","2025-07-21T18:01:46.400000+00:00",599.4,2.9,""
"Proximity","2025-07-21T18:01:55+00:00","Behavior Group 2","2025-07-21T18:01:49.300000+00:00",602.3,5.7,""
"Social Contact","2025-07-21T18:01:57.700000+00:00","Behavior Group 2","2025-07-21T18:01:55+00:00",608.0,2.7,""
"Proximity","2025-07-21T18:02:07.600000+00:00","Behavior Group 2","2025-07-21T18:01:57.700000+00:00",610.7,9.9,""
"Social Contact","2025-07-21T18:02:09.800000+00:00","Behavior Group 2","2025-07-21T18:02:07.600000+00:00",620.6,2.2,""
"Proximity","2025-07-21T18:02:11.500000+00:00","Behavior Group 2","2025-07-21T18:02:09.800000+00:00",622.8,1.7,""
"Social Contact","2025-07-21T18:02:14.400000+00:00","Behavior Group 2","2025-07-21T18:02:11.500000+00:00",624.5,2.9,""
"Passive","2025-07-21T18:02:53.300000+00:00","Behavior Group 1","2025-07-21T18:01:49.200000+00:00",602.2,64.1,""
"Proximity","2025-07-21T18:02:53.300000+00:00","Behavior Group 2","2025-07-21T18:02:14.400000+00:00",627.4,38.9,""
"Social Contact","2025-07-21T18:02:54.500000+00:00","Behavior Group 2","2025-07-21T18:02:53.300000+00:00",666.3,1.2,""
"Withdraw","2025-07-21T18:02:54.500000+00:00","","2025-07-21T18:02:54.500000+00:00",667.5,0.0,""
"Locomotion","2025-07-21T18:02:55.400000+00:00","Behavior Group 1","2025-07-21T18:02:53.300000+00:00",666.3,2.1,""
"Proximity","2025-07-21T18:03:10.200000+00:00","Behavior Group 2","2025-07-21T18:02:54.500000+00:00",667.5,15.7,""
"Stop Groom","2025-07-21T18:03:14.900000+00:00","Behavior Group 3","2025-07-21T17:59:06.300000+00:00",439.3,248.6,""
"Passive","2025-07-21T18:03:14.900000+00:00","Behavior Group 1","2025-07-21T18:02:55.400000+00:00",668.4,19.5,""
"Receive Groom","2025-07-21T18:03:20+00:00","Behavior Group 3","2025-07-21T18:03:14.900000+00:00",687.9,5.1,""
"Stop Group 1","2025-07-21T18:03:20+00:00","Behavior Group 1","2025-07-21T18:03:14.900000+00:00",687.9,5.1,""
"Social Contact","2025-07-21T18:03:20+00:00","Behavior Group 2","2025-07-21T18:03:10.200000+00:00",683.2,9.8,""
