"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Stop Groom","2023-12-20T21:42:49.200000+00:00","Behavior Group 3","2023-12-20T21:42:06.800000+00:00",442.8,42.4,""
"Self Directed","2023-12-20T21:42:53.900000+00:00","Behavior Group 1","2023-12-20T21:42:24.900000+00:00",460.9,29.0,""
"Receive Groom","2023-12-20T21:43:12.700000+00:00","Behavior Group 3","2023-12-20T21:42:49.200000+00:00",485.2,23.5,""
"Social Contact","2023-12-20T21:43:12.700000+00:00","Behavior Group 2","2023-12-20T21:42:49.200000+00:00",485.2,23.5,""
"Stop Group 1","2023-12-20T21:43:24.500000+00:00","Behavior Group 1","2023-12-20T21:42:53.900000+00:00",489.9,30.6,""
"Solicit Grooming","2023-12-20T21:43:24.600000+00:00","Behavior Group 3","2023-12-20T21:43:12.700000+00:00",508.7,11.9,""
"Stop Groom","2023-12-20T21:43:32.100000+00:00","Behavior Group 3","2023-12-20T21:43:24.600000+00:00",520.6,7.5,""
"Passive","2023-12-20T21:43:32.100000+00:00","Behavior Group 1","2023-12-20T21:43:24.500000+00:00",520.5,7.6,""
"Solicit Grooming","2023-12-20T21:43:33.300000+00:00","Behavior Group 3","2023-12-20T21:43:32.100000+00:00",528.1,1.2,""
"Stop Group 1","2023-12-20T21:43:33.300000+00:00","Behavior Group 1","2023-12-20T21:43:32.100000+00:00",528.1,1.2,""
"Passive","2023-12-20T21:43:33.600000+00:00","Behavior Group 1","2023-12-20T21:43:33.300000+00:00",529.3,0.3,""
"Proximity","2023-12-20T21:43:34.700000+00:00","Behavior Group 2","2023-12-20T21:43:12.700000+00:00",508.7,22.0,""
"Self Directed","2023-12-20T21:43:48.100000+00:00","Behavior Group 1","2023-12-20T21:43:33.600000+00:00",529.6,14.5,""
"Stop Group 1","2023-12-20T21:43:48.100000+00:00","Behavior Group 1","2023-12-20T21:43:48.100000+00:00",544.1,0.0,""
"No Response","2023-12-20T21:43:48.800000+00:00","","2023-12-20T21:43:48.800000+00:00",544.8,0.0,""
"Passive","2023-12-20T21:43:51.600000+00:00","Behavior Group 1","2023-12-20T21:43:48.100000+00:00",544.1,3.5,""
"Stop Groom","2023-12-20T21:43:51.700000+00:00","Behavior Group 3","2023-12-20T21:43:33.300000+00:00",529.3,18.4,""
"Social Contact","2023-12-20T21:44:04.700000+00:00","Behavior Group 2","2023-12-20T21:43:34.700000+00:00",530.7,30.0,""
"Stop Group 1","2023-12-20T21:44:04.700000+00:00","Behavior Group 1","2023-12-20T21:43:51.600000+00:00",547.6,13.1,""
"Receive Groom","2023-12-20T21:44:04.800000+00:00","Behavior Group 3","2023-12-20T21:43:51.700000+00:00",547.7,13.1,""
"Proximity","2023-12-20T21:44:18.800000+00:00","Behavior Group 2","2023-12-20T21:44:04.700000+00:00",560.7,14.1,""
"Stop Groom","2023-12-20T21:44:18.800000+00:00","Behavior Group 3","2023-12-20T21:44:04.800000+00:00",560.8,14.0,""
"Approach","2023-12-20T21:44:18.800000+00:00","","2023-12-20T21:44:18.800000+00:00",574.8,0.0,""
"Passive","2023-12-20T21:44:18.800000+00:00","Behavior Group 1","2023-12-20T21:44:04.700000+00:00",560.7,14.1,""
"Response","2023-12-20T21:44:19+00:00","","2023-12-20T21:44:19+00:00",575.0,0.0,""
"Social Contact","2023-12-20T21:44:22.300000+00:00","Behavior Group 2","2023-12-20T21:44:18.800000+00:00",574.8,3.5,""
"Give Groom","2023-12-20T21:44:22.300000+00:00","Behavior Group 3","2023-12-20T21:44:18.800000+00:00",574.8,3.5,""
"Stop Group 1","2023-12-20T21:44:22.300000+00:00","Behavior Group 1","2023-12-20T21:44:18.800000+00:00",574.8,3.5,""
"Passive","2023-12-20T21:44:23.900000+00:00","Behavior Group 1","2023-12-20T21:44:22.300000+00:00",578.3,1.6,""
"Stop Groom","2023-12-20T21:44:24+00:00","Behavior Group 3","2023-12-20T21:44:22.300000+00:00",578.3,1.7,""
"Stop Group 1","2023-12-20T21:44:27.300000+00:00","Behavior Group 1","2023-12-20T21:44:23.900000+00:00",579.9,3.4,""
"Solicit Grooming","2023-12-20T21:44:27.400000+00:00","Behavior Group 3","2023-12-20T21:44:24+00:00",580.0,3.4,""
"Passive","2023-12-20T21:44:34+00:00","Behavior Group 1","2023-12-20T21:44:27.300000+00:00",583.3,6.7,""
"Stop Groom","2023-12-20T21:44:34.100000+00:00","Behavior Group 3","2023-12-20T21:44:27.400000+00:00",583.4,6.7,""
"Solicit Grooming","2023-12-20T21:44:39.600000+00:00","Behavior Group 3","2023-12-20T21:44:34.100000+00:00",590.1,5.5,""
"Stop Group 1","2023-12-20T21:44:39.600000+00:00","Behavior Group 1","2023-12-20T21:44:34+00:00",590.0,5.6,""
"Proximity","2023-12-20T21:44:41.200000+00:00","Behavior Group 2","2023-12-20T21:44:22.300000+00:00",578.3,18.9,""
"Social Contact","2023-12-20T21:44:44+00:00","Behavior Group 2","2023-12-20T21:44:41.200000+00:00",597.2,2.8,""
"Proximity","2023-12-20T21:44:46.200000+00:00","Behavior Group 2","2023-12-20T21:44:44+00:00",600.0,2.2,""
"Passive","2023-12-20T21:44:46.800000+00:00","Behavior Group 1","2023-12-20T21:44:39.600000+00:00",595.6,7.2,""
"Self Directed","2023-12-20T21:44:47.200000+00:00","Behavior Group 1","2023-12-20T21:44:46.800000+00:00",602.8,0.4,""
"Isolation","2023-12-20T21:45:04+00:00","Behavior Group 2","2023-12-20T21:44:46.200000+00:00",602.2,17.8,""
"Passive","2023-12-20T21:45:28.900000+00:00","Behavior Group 1","2023-12-20T21:44:47.200000+00:00",603.2,41.7,""
"Stop Groom","2023-12-20T21:45:29+00:00","Behavior Group 3","2023-12-20T21:44:39.600000+00:00",595.6,49.4,""
