"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Stop Group 1","2023-12-08T20:31:29.400000+00:00","Behavior Group 1","2023-12-08T20:30:52.500000+00:00",237.2,36.9,""
"Passive","2023-12-08T20:31:35.600000+00:00","Behavior Group 1","2023-12-08T20:31:29.400000+00:00",274.1,6.2,""
"Proximity","2023-12-08T20:31:36.800000+00:00","Behavior Group 2","2023-12-08T20:31:29.400000+00:00",274.1,7.4,""
"Self Directed","2023-12-08T20:31:40+00:00","Behavior Group 1","2023-12-08T20:31:35.600000+00:00",280.3,4.4,""
"Passive","2023-12-08T20:31:48.900000+00:00","Behavior Group 1","2023-12-08T20:31:40+00:00",284.7,8.9,""
"Stop Groom","2023-12-08T20:31:49+00:00","Behavior Group 3","2023-12-08T20:31:29.400000+00:00",274.1,19.6,""
"Isolation","2023-12-08T20:31:58.200000+00:00","Behavior Group 2","2023-12-08T20:31:36.800000+00:00",281.5,21.4,""
"Solicit Grooming","2023-12-08T20:31:58.200000+00:00","Behavior Group 3","2023-12-08T20:31:49+00:00",293.7,9.2,""
"Receive Groom","2023-12-08T20:32:03.300000+00:00","Behavior Group 3","2023-12-08T20:31:58.200000+00:00",302.9,5.1,""
"Social Contact","2023-12-08T20:32:03.300000+00:00","Behavior Group 2","2023-12-08T20:31:58.200000+00:00",302.9,5.1,""
"Stop Groom","2023-12-08T20:32:03.300000+00:00","Behavior Group 3","2023-12-08T20:32:03.300000+00:00",308.0,0.0,""
"Solicit Grooming","2023-12-08T20:32:09.600000+00:00","Behavior Group 3","2023-12-08T20:32:03.300000+00:00",308.0,6.3,""
"Stop Group 1","2023-12-08T20:32:09.600000+00:00","Behavior Group 1","2023-12-08T20:31:48.900000+00:00",293.6,20.7,""
"Proximity","2023-12-08T20:32:10.900000+00:00","Behavior Group 2","2023-12-08T20:32:03.300000+00:00",308.0,7.6,""
"Yawn","2023-12-08T20:32:11.100000+00:00","","2023-12-08T20:32:11.100000+00:00",315.8,0.0,""
"Stop Groom","2023-12-08T20:32:14+00:00","Behavior Group 3","2023-12-08T20:32:09.600000+00:00",314.3,4.4,""
"Isolation","2023-12-08T20:32:14+00:00","Behavior Group 2","2023-12-08T20:32:10.900000+00:00",315.6,3.1,""
"Passive","2023-12-08T20:32:14+00:00","Behavior Group 1","2023-12-08T20:32:09.600000+00:00",314.3,4.4,""
"Stop Group 1","2023-12-08T20:32:16.400000+00:00","Behavior Group 1","2023-12-08T20:32:14+00:00",318.7,2.4,""
"Receive Groom","2023-12-08T20:32:16.500000+00:00","Behavior Group 3","2023-12-08T20:32:14+00:00",318.7,2.5,""
"Social Contact","2023-12-08T20:32:21.800000+00:00","Behavior Group 2","2023-12-08T20:32:14+00:00",318.7,7.8,""
"Passive","2023-12-08T20:32:25.400000+00:00","Behavior Group 1","2023-12-08T20:32:16.400000+00:00",321.1,9.0,""
"Proximity","2023-12-08T20:32:27.400000+00:00","Behavior Group 2","2023-12-08T20:32:21.800000+00:00",326.5,5.6,""
"Stop Groom","2023-12-08T20:32:27.400000+00:00","Behavior Group 3","2023-12-08T20:32:16.500000+00:00",321.2,10.9,""
"Self Directed","2023-12-08T20:32:31.300000+00:00","Behavior Group 1","2023-12-08T20:32:25.400000+00:00",330.1,5.9,""
"Social Contact","2023-12-08T20:32:43.600000+00:00","Behavior Group 2","2023-12-08T20:32:27.400000+00:00",332.1,16.2,""
"Receive Groom","2023-12-08T20:32:43.600000+00:00","Behavior Group 3","2023-12-08T20:32:27.400000+00:00",332.1,16.2,""
"Stop Group 1","2023-12-08T20:32:43.600000+00:00","Behavior Group 1","2023-12-08T20:32:31.300000+00:00",336.0,12.3,""
"Passive","2023-12-08T20:32:50.500000+00:00","Behavior Group 1","2023-12-08T20:32:43.600000+00:00",348.3,6.9,""
"Proximity","2023-12-08T20:32:50.600000+00:00","Behavior Group 2","2023-12-08T20:32:43.600000+00:00",348.3,7.0,""
"Stop Groom","2023-12-08T20:32:50.600000+00:00","Behavior Group 3","2023-12-08T20:32:43.600000+00:00",348.3,7.0,""
"Self Directed","2023-12-08T20:32:53.100000+00:00","Behavior Group 1","2023-12-08T20:32:50.500000+00:00",355.2,2.6,""
"Stop Group 1","2023-12-08T20:33:00.200000+00:00","Behavior Group 1","2023-12-08T20:32:53.100000+00:00",357.8,7.1,""
"Social Contact","2023-12-08T20:33:00.300000+00:00","Behavior Group 2","2023-12-08T20:32:50.600000+00:00",355.3,9.7,""
"Receive Groom","2023-12-08T20:33:00.300000+00:00","Behavior Group 3","2023-12-08T20:32:50.600000+00:00",355.3,9.7,""
"Passive","2023-12-08T20:33:04.300000+00:00","Behavior Group 1","2023-12-08T20:33:00.200000+00:00",364.9,4.1,""
"Stop Groom","2023-12-08T20:33:04.400000+00:00","Behavior Group 3","2023-12-08T20:33:00.300000+00:00",365.0,4.1,""
"Yawn","2023-12-08T20:33:12.200000+00:00","","2023-12-08T20:33:12.200000+00:00",376.9,0.0,""
"Stop Group 1","2023-12-08T20:33:18.600000+00:00","Behavior Group 1","2023-12-08T20:33:04.300000+00:00",369.0,14.3,""
"Solicit Grooming","2023-12-08T20:33:18.700000+00:00","Behavior Group 3","2023-12-08T20:33:04.400000+00:00",369.1,14.3,""
"Passive","2023-12-08T20:33:37+00:00","Behavior Group 1","2023-12-08T20:33:18.600000+00:00",383.3,18.4,""
"Stop Groom","2023-12-08T20:33:37.100000+00:00","Behavior Group 3","2023-12-08T20:33:18.700000+00:00",383.4,18.4,""
"Yawn","2023-12-08T20:33:40.500000+00:00","","2023-12-08T20:33:40.500000+00:00",405.2,0.0,""
"Solicit Grooming","2023-12-08T20:33:40.500000+00:00","Behavior Group 3","2023-12-08T20:33:37.100000+00:00",401.8,3.4,""
