"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Stop Group 1","2023-12-04T20:21:54.400000+00:00","Behavior Group 1","2023-12-04T20:21:48.600000+00:00",305.0,5.8,""
"Withdraw","2023-12-04T20:21:54.400000+00:00","","2023-12-04T20:21:54.400000+00:00",310.8,0.0,""
"Self Directed","2023-12-04T20:21:56.300000+00:00","Behavior Group 1","2023-12-04T20:21:54.400000+00:00",310.8,1.9,""
"Proximity","2023-12-04T20:21:56.300000+00:00","Behavior Group 2","2023-12-04T20:21:54.200000+00:00",310.6,2.1,""
"Approach","2023-12-04T20:21:56.400000+00:00","","2023-12-04T20:21:56.400000+00:00",312.8,0.0,""
"Passive","2023-12-04T20:21:59.700000+00:00","Behavior Group 1","2023-12-04T20:21:56.300000+00:00",312.7,3.4,""
"Social Contact","2023-12-04T20:22:03.200000+00:00","Behavior Group 2","2023-12-04T20:21:56.300000+00:00",312.7,6.9,""
"Stop Groom","2023-12-04T20:22:05.600000+00:00","Behavior Group 3","2023-12-04T20:21:54.200000+00:00",310.6,11.4,""
"Proximity","2023-12-04T20:22:05.600000+00:00","Behavior Group 2","2023-12-04T20:22:03.200000+00:00",319.6,2.4,""
"Self Directed","2023-12-04T20:22:06.300000+00:00","Behavior Group 1","2023-12-04T20:21:59.700000+00:00",316.1,6.6,""
"Social Contact","2023-12-04T20:23:59.500000+00:00","Behavior Group 2","2023-12-04T20:22:05.600000+00:00",322.0,113.9,""
"Receive Groom","2023-12-04T20:23:59.500000+00:00","Behavior Group 3","2023-12-04T20:22:05.600000+00:00",322.0,113.9,""
"Stop Group 1","2023-12-04T20:23:59.500000+00:00","Behavior Group 1","2023-12-04T20:22:06.300000+00:00",322.7,113.2,""
"Passive","2023-12-04T20:24:01.200000+00:00","Behavior Group 1","2023-12-04T20:23:59.500000+00:00",435.9,1.7,""
"Withdraw","2023-12-04T20:24:01.600000+00:00","","2023-12-04T20:24:01.600000+00:00",438.0,0.0,""
"Self Directed","2023-12-04T20:24:11.200000+00:00","Behavior Group 1","2023-12-04T20:24:01.200000+00:00",437.6,10.0,""
"Passive","2023-12-04T20:24:12.600000+00:00","Behavior Group 1","2023-12-04T20:24:11.200000+00:00",447.6,1.4,""
"Self Directed","2023-12-04T20:24:31+00:00","Behavior Group 1","2023-12-04T20:24:12.600000+00:00",449.0,18.4,""
"Passive","2023-12-04T20:24:34.100000+00:00","Behavior Group 1","2023-12-04T20:24:31+00:00",467.4,3.1,""
"Self Directed","2023-12-04T20:24:45.900000+00:00","Behavior Group 1","2023-12-04T20:24:34.100000+00:00",470.5,11.8,""
"Passive","2023-12-04T20:24:53.500000+00:00","Behavior Group 1","2023-12-04T20:24:45.900000+00:00",482.3,7.6,""
"Self Directed","2023-12-04T20:25:21.700000+00:00","Behavior Group 1","2023-12-04T20:24:53.500000+00:00",489.9,28.2,""
"Passive","2023-12-04T20:25:25.200000+00:00","Behavior Group 1","2023-12-04T20:25:21.700000+00:00",518.1,3.5,""
"Self Directed","2023-12-04T20:25:32.100000+00:00","Behavior Group 1","2023-12-04T20:25:25.200000+00:00",521.6,6.9,""
"Passive","2023-12-04T20:25:35.900000+00:00","Behavior Group 1","2023-12-04T20:25:32.100000+00:00",528.5,3.8,""
"Proximity","2023-12-04T20:25:43.900000+00:00","Behavior Group 2","2023-12-04T20:23:59.500000+00:00",435.9,104.4,""
"Stop Groom","2023-12-04T20:25:43.900000+00:00","Behavior Group 3","2023-12-04T20:23:59.500000+00:00",435.9,104.4,""
"Self Directed","2023-12-04T20:25:45.100000+00:00","Behavior Group 1","2023-12-04T20:25:35.900000+00:00",532.3,9.2,""
"Social Contact","2023-12-04T20:25:56.900000+00:00","Behavior Group 2","2023-12-04T20:25:43.900000+00:00",540.3,13.0,""
"Receive Groom","2023-12-04T20:25:56.900000+00:00","Behavior Group 3","2023-12-04T20:25:43.900000+00:00",540.3,13.0,""
"Stop Group 1","2023-12-04T20:25:56.900000+00:00","Behavior Group 1","2023-12-04T20:25:45.100000+00:00",541.5,11.8,""
"Withdraw","2023-12-04T20:25:56.900000+00:00","","2023-12-04T20:25:56.900000+00:00",553.3,0.0,""
"Locomotion","2023-12-04T20:25:59.600000+00:00","Behavior Group 1","2023-12-04T20:25:56.900000+00:00",553.3,2.7,""
"Proximity","2023-12-04T20:26:01.900000+00:00","Behavior Group 2","2023-12-04T20:25:56.900000+00:00",553.3,5.0,""
"Manipulation","2023-12-04T20:26:07.600000+00:00","Behavior Group 1","2023-12-04T20:25:59.600000+00:00",556.0,8.0,""
"Social Contact","2023-12-04T20:26:08.700000+00:00","Behavior Group 2","2023-12-04T20:26:01.900000+00:00",558.3,6.8,""
"Withdraw","2023-12-04T20:26:10.400000+00:00","","2023-12-04T20:26:10.400000+00:00",566.8,0.0,""
"Locomotion","2023-12-04T20:26:10.600000+00:00","Behavior Group 1","2023-12-04T20:26:07.600000+00:00",564.0,3.0,""
"Proximity","2023-12-04T20:26:11.500000+00:00","Behavior Group 2","2023-12-04T20:26:08.700000+00:00",565.1,2.8,""
"Passive","2023-12-04T20:26:15.800000+00:00","Behavior Group 1","2023-12-04T20:26:10.600000+00:00",567.0,5.2,""
"Self Directed","2023-12-04T20:26:34.800000+00:00","Behavior Group 1","2023-12-04T20:26:15.800000+00:00",572.2,19.0,""
