"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Self-Directed","2025-07-09T21:27:54.300000+00:00","Behavior Group 1","2025-07-09T21:27:46.400000+00:00",193.4,7.9,""
"Passive","2025-07-09T21:28:15.800000+00:00","Behavior Group 1","2025-07-09T21:27:54.300000+00:00",201.3,21.5,""
"Proximity","2025-07-09T21:28:17+00:00","Behavior Group 2","2025-07-09T21:27:54.300000+00:00",201.3,22.7,""
"Stop Groom","2025-07-09T21:28:17+00:00","Behavior Group 3","2025-07-09T21:24:46.300000+00:00",13.3,210.7,""
"Receive Groom","2025-07-09T21:28:19.400000+00:00","Behavior Group 3","2025-07-09T21:28:17+00:00",224.0,2.4,""
"Social Contact","2025-07-09T21:28:20+00:00","Behavior Group 2","2025-07-09T21:28:17+00:00",224.0,3.0,""
"Self-Directed","2025-07-09T21:28:24.900000+00:00","Behavior Group 1","2025-07-09T21:28:15.800000+00:00",222.8,9.1,""
"Locomotion","2025-07-09T21:28:27.100000+00:00","Behavior Group 1","2025-07-09T21:28:24.900000+00:00",231.9,2.2,""
"Proximity","2025-07-09T21:28:43.700000+00:00","Behavior Group 2","2025-07-09T21:28:20+00:00",227.0,23.7,""
"Social Contact","2025-07-09T21:28:44.800000+00:00","Behavior Group 2","2025-07-09T21:28:43.700000+00:00",250.7,1.1,""
"Proximity","2025-07-09T21:28:48.600000+00:00","Behavior Group 2","2025-07-09T21:28:44.800000+00:00",251.8,3.8,""
"Stop Groom","2025-07-09T21:28:48.600000+00:00","Behavior Group 3","2025-07-09T21:28:19.400000+00:00",226.4,29.2,""
"Passive","2025-07-09T21:28:48.600000+00:00","Behavior Group 1","2025-07-09T21:28:27.100000+00:00",234.1,21.5,""
"Receive Groom","2025-07-09T21:28:49.700000+00:00","Behavior Group 3","2025-07-09T21:28:48.600000+00:00",255.6,1.1,""
"Social Contact","2025-07-09T21:28:49.700000+00:00","Behavior Group 2","2025-07-09T21:28:48.600000+00:00",255.6,1.1,""
"Stop Group 1","2025-07-09T21:28:49.700000+00:00","Behavior Group 1","2025-07-09T21:28:48.600000+00:00",255.6,1.1,""
"Proximity","2025-07-09T21:28:51.300000+00:00","Behavior Group 2","2025-07-09T21:28:49.700000+00:00",256.7,1.6,""
"Passive","2025-07-09T21:28:51.500000+00:00","Behavior Group 1","2025-07-09T21:28:49.700000+00:00",256.7,1.8,""
"Social Contact","2025-07-09T21:28:52.100000+00:00","Behavior Group 2","2025-07-09T21:28:51.300000+00:00",258.3,0.8,""
"Withdraw","2025-07-09T21:28:52.100000+00:00","","2025-07-09T21:28:52.100000+00:00",259.1,0.0,""
"Proximity","2025-07-09T21:29:10.500000+00:00","Behavior Group 2","2025-07-09T21:28:52.100000+00:00",259.1,18.4,""
"Locomotion","2025-07-09T21:29:11.900000+00:00","Behavior Group 1","2025-07-09T21:28:51.500000+00:00",258.5,20.4,""
"Social Contact","2025-07-09T21:29:11.900000+00:00","Behavior Group 2","2025-07-09T21:29:10.500000+00:00",277.5,1.4,""
"Proximity","2025-07-09T21:29:25+00:00","Behavior Group 2","2025-07-09T21:29:11.900000+00:00",278.9,13.1,""
"Self-Directed","2025-07-09T21:29:25.600000+00:00","Behavior Group 1","2025-07-09T21:29:11.900000+00:00",278.9,13.7,""
"Social Contact","2025-07-09T21:29:31.500000+00:00","Behavior Group 2","2025-07-09T21:29:25+00:00",292.0,6.5,""
"Passive","2025-07-09T21:29:53.500000+00:00","Behavior Group 1","2025-07-09T21:29:25.600000+00:00",292.6,27.9,""
"Self-Directed","2025-07-09T21:30:04.800000+00:00","Behavior Group 1","2025-07-09T21:29:53.500000+00:00",320.5,11.3,""
"Passive","2025-07-09T21:30:09.300000+00:00","Behavior Group 1","2025-07-09T21:30:04.800000+00:00",331.8,4.5,""
"Proximity","2025-07-09T21:30:16+00:00","Behavior Group 2","2025-07-09T21:29:31.500000+00:00",298.5,44.5,""
"Social Contact","2025-07-09T21:30:17+00:00","Behavior Group 2","2025-07-09T21:30:16+00:00",343.0,1.0,""
"Locomotion","2025-07-09T21:30:17.800000+00:00","Behavior Group 1","2025-07-09T21:30:09.300000+00:00",336.3,8.5,""
"Passive","2025-07-09T21:30:18.900000+00:00","Behavior Group 1","2025-07-09T21:30:17.800000+00:00",344.8,1.1,""
"Self-Directed","2025-07-09T21:30:40.500000+00:00","Behavior Group 1","2025-07-09T21:30:18.900000+00:00",345.9,21.6,""
"Proximity","2025-07-09T21:30:46.400000+00:00","Behavior Group 2","2025-07-09T21:30:17+00:00",344.0,29.4,""
"Social Contact","2025-07-09T21:30:47.700000+00:00","Behavior Group 2","2025-07-09T21:30:46.400000+00:00",373.4,1.3,""
"Locomotion","2025-07-09T21:30:48.200000+00:00","Behavior Group 1","2025-07-09T21:30:40.500000+00:00",367.5,7.7,""
"Proximity","2025-07-09T21:30:49.100000+00:00","Behavior Group 2","2025-07-09T21:30:47.700000+00:00",374.7,1.4,""
"Self-Directed","2025-07-09T21:31:06.500000+00:00","Behavior Group 1","2025-07-09T21:30:48.200000+00:00",375.2,18.3,""
"Passive","2025-07-09T21:31:10.100000+00:00","Behavior Group 1","2025-07-09T21:31:06.500000+00:00",393.5,3.6,""
"Locomotion","2025-07-09T21:31:12.900000+00:00","Behavior Group 1","2025-07-09T21:31:10.100000+00:00",397.1,2.8,""
"Isolation","2025-07-09T21:31:18+00:00","Behavior Group 2","2025-07-09T21:30:49.100000+00:00",376.1,28.9,""
"Self-Directed","2025-07-09T21:31:19.500000+00:00","Behavior Group 1","2025-07-09T21:31:12.900000+00:00",399.9,6.6,""
