"Event","End Time","Group","Start Time","Latency","Duration","Notes"
"Passive","2025-05-14T19:13:06.300000+00:00","Behavior Group 1","2025-05-14T19:12:49.400000+00:00",504.4,16.9,""
"Locomotion","2025-05-14T19:13:07.200000+00:00","Behavior Group 1","2025-05-14T19:13:06.300000+00:00",521.3,0.9,""
"Social Contact","2025-05-14T19:13:08.500000+00:00","Behavior Group 2","2025-05-14T19:13:04.900000+00:00",519.9,3.6,""
"Proximity","2025-05-14T19:13:09.800000+00:00","Behavior Group 2","2025-05-14T19:13:08.500000+00:00",523.5,1.3,""
"Social Contact","2025-05-14T19:13:17.700000+00:00","Behavior Group 2","2025-05-14T19:13:09.800000+00:00",524.8,7.9,""
"Passive","2025-05-14T19:14:02.400000+00:00","Behavior Group 1","2025-05-14T19:13:07.200000+00:00",522.2,55.2,""
"Self Directed","2025-05-14T19:14:08.900000+00:00","Behavior Group 1","2025-05-14T19:14:02.400000+00:00",577.4,6.5,""
"Passive","2025-05-14T19:14:21+00:00","Behavior Group 1","2025-05-14T19:14:08.900000+00:00",583.9,12.1,""
"Self Directed","2025-05-14T19:14:46+00:00","Behavior Group 1","2025-05-14T19:14:21+00:00",596.0,25.0,""
"Passive","2025-05-14T19:14:58.800000+00:00","Behavior Group 1","2025-05-14T19:14:46+00:00",621.0,12.8,""
"Self Directed","2025-05-14T19:15:04.900000+00:00","Behavior Group 1","2025-05-14T19:14:58.800000+00:00",633.8,6.1,""
"Passive","2025-05-14T19:15:07+00:00","Behavior Group 1","2025-05-14T19:15:04.900000+00:00",639.9,2.1,""
"Proximity","2025-05-14T19:15:11.200000+00:00","Behavior Group 2","2025-05-14T19:13:17.700000+00:00",532.7,113.5,""
"Withdraw","2025-05-14T19:15:11.200000+00:00","","2025-05-14T19:15:11.200000+00:00",646.2,0.0,""
"Locomotion","2025-05-14T19:15:12.300000+00:00","Behavior Group 1","2025-05-14T19:15:07+00:00",642.0,5.3,""
"Passive","2025-05-14T19:15:14.400000+00:00","Behavior Group 1","2025-05-14T19:15:12.300000+00:00",647.3,2.1,""
"Self Directed","2025-05-14T19:15:21.300000+00:00","Behavior Group 1","2025-05-14T19:15:14.400000+00:00",649.4,6.9,""
"Passive","2025-05-14T19:15:27.500000+00:00","Behavior Group 1","2025-05-14T19:15:21.300000+00:00",656.3,6.2,""
"Self Directed","2025-05-14T19:15:38.900000+00:00","Behavior Group 1","2025-05-14T19:15:27.500000+00:00",662.5,11.4,""
"Passive","2025-05-14T19:15:41.400000+00:00","Behavior Group 1","2025-05-14T19:15:38.900000+00:00",673.9,2.5,""
"Self Directed","2025-05-14T19:15:47+00:00","Behavior Group 1","2025-05-14T19:15:41.400000+00:00",676.4,5.6,""
"Passive","2025-05-14T19:15:51.500000+00:00","Behavior Group 1","2025-05-14T19:15:47+00:00",682.0,4.5,""
"Self Directed","2025-05-14T19:15:55.600000+00:00","Behavior Group 1","2025-05-14T19:15:51.500000+00:00",686.5,4.1,""
"Passive","2025-05-14T19:16:01+00:00","Behavior Group 1","2025-05-14T19:15:55.600000+00:00",690.6,5.4,""
"Self Directed","2025-05-14T19:16:12.500000+00:00","Behavior Group 1","2025-05-14T19:16:01+00:00",696.0,11.5,""
"Passive","2025-05-14T19:16:26.700000+00:00","Behavior Group 1","2025-05-14T19:16:12.500000+00:00",707.5,14.2,""
"Self Directed","2025-05-14T19:16:31.800000+00:00","Behavior Group 1","2025-05-14T19:16:26.700000+00:00",721.7,5.1,""
"Passive","2025-05-14T19:16:39.900000+00:00","Behavior Group 1","2025-05-14T19:16:31.800000+00:00",726.8,8.1,""
"Self Directed","2025-05-14T19:16:53.500000+00:00","Behavior Group 1","2025-05-14T19:16:39.900000+00:00",734.9,13.6,""
"Passive","2025-05-14T19:16:55.300000+00:00","Behavior Group 1","2025-05-14T19:16:53.500000+00:00",748.5,1.8,""
"Self Directed","2025-05-14T19:17:01.400000+00:00","Behavior Group 1","2025-05-14T19:16:55.300000+00:00",750.3,6.1,""
"Passive","2025-05-14T19:17:04.500000+00:00","Behavior Group 1","2025-05-14T19:17:01.400000+00:00",756.4,3.1,""
"Self Directed","2025-05-14T19:17:07.100000+00:00","Behavior Group 1","2025-05-14T19:17:04.500000+00:00",759.5,2.6,""
"Isolation","2025-05-14T19:17:17.700000+00:00","Behavior Group 2","2025-05-14T19:15:11.200000+00:00",646.2,126.5,""
"Proximity","2025-05-14T19:17:20.900000+00:00","Behavior Group 2","2025-05-14T19:17:17.700000+00:00",772.7,3.2,""
"Passive","2025-05-14T19:17:24.800000+00:00","Behavior Group 1","2025-05-14T19:17:07.100000+00:00",762.1,17.7,""
"Social Contact","2025-05-14T19:17:25.700000+00:00","Behavior Group 2","2025-05-14T19:17:20.900000+00:00",775.9,4.8,""
"Withdraw","2025-05-14T19:17:25.700000+00:00","","2025-05-14T19:17:25.700000+00:00",780.7,0.0,""
"Locomotion","2025-05-14T19:17:27+00:00","Behavior Group 1","2025-05-14T19:17:24.800000+00:00",779.8,2.2,""
"Proximity","2025-05-14T19:17:27.600000+00:00","Behavior Group 2","2025-05-14T19:17:25.700000+00:00",780.7,1.9,""
"Passive","2025-05-14T19:17:33.400000+00:00","Behavior Group 1","2025-05-14T19:17:27+00:00",782.0,6.4,""
"Social Contact","2025-05-14T19:17:34.200000+00:00","Behavior Group 2","2025-05-14T19:17:27.600000+00:00",782.6,6.6,""
"Withdraw","2025-05-14T19:17:34.200000+00:00","","2025-05-14T19:17:34.200000+00:00",789.2,0.0,""
"Proximity","2025-05-14T19:17:37.100000+00:00","Behavior Group 2","2025-05-14T19:17:34.200000+00:00",789.2,2.9,""
"Withdraw","2025-05-14T19:17:37.100000+00:00","","2025-05-14T19:17:37.100000+00:00",792.1,0.0,""
"Locomotion","2025-05-14T19:17:37.100000+00:00","Behavior Group 1","2025-05-14T19:17:33.400000+00:00",788.4,3.7,""
"Passive","2025-05-14T19:17:43.500000+00:00","Behavior Group 1","2025-05-14T19:17:37.100000+00:00",792.1,6.4,""
"Isolation","2025-05-14T19:17:47.300000+00:00","Behavior Group 2","2025-05-14T19:17:37.100000+00:00",792.1,10.2,""
"Self Directed","2025-05-14T19:17:50+00:00","Behavior Group 1","2025-05-14T19:17:43.500000+00:00",798.5,6.5,""
"Passive","2025-05-14T19:18:04.300000+00:00","Behavior Group 1","2025-05-14T19:17:50+00:00",805.0,14.3,""
"Self Directed","2025-05-14T19:18:08.100000+00:00","Behavior Group 1","2025-05-14T19:18:04.300000+00:00",819.3,3.8,""
"Proximity","2025-05-14T19:18:23+00:00","Behavior Group 2","2025-05-14T19:17:47.300000+00:00",802.3,35.7,""
"Passive","2025-05-14T19:18:23.800000+00:00","Behavior Group 1","2025-05-14T19:18:08.100000+00:00",823.1,15.7,""
"Locomotion","2025-05-14T19:18:28.300000+00:00","Behavior Group 1","2025-05-14T19:18:23.800000+00:00",838.8,4.5,""
"Social Contact","2025-05-14T19:18:29.100000+00:00","Behavior Group 2","2025-05-14T19:18:23+00:00",838.0,6.1,""
"Passive","2025-05-14T19:18:39.600000+00:00","Behavior Group 1","2025-05-14T19:18:28.300000+00:00",843.3,11.3,""
"Proximity","2025-05-14T19:18:50.700000+00:00","Behavior Group 2","2025-05-14T19:18:29.100000+00:00",844.1,21.6,""
"Self Directed","2025-05-14T19:18:52.300000+00:00","Behavior Group 1","2025-05-14T19:18:39.600000+00:00",854.6,12.7,""
"Social Contact","2025-05-14T19:18:53.200000+00:00","Behavior Group 2","2025-05-14T19:18:50.700000+00:00",865.7,2.5,""
"Locomotion","2025-05-14T19:18:53.900000+00:00","Behavior Group 1","2025-05-14T19:18:52.300000+00:00",867.3,1.6,""
"Passive","2025-05-14T19:19:01.500000+00:00","Behavior Group 1","2025-05-14T19:18:53.900000+00:00",868.9,7.6,""
"Self Directed","2025-05-14T19:19:05.100000+00:00","Behavior Group 1","2025-05-14T19:19:01.500000+00:00",876.5,3.6,""
"Passive","2025-05-14T19:19:08.200000+00:00","Behavior Group 1","2025-05-14T19:19:05.100000+00:00",880.1,3.1,""
"Locomotion","2025-05-14T19:19:09.300000+00:00","Behavior Group 1","2025-05-14T19:19:08.200000+00:00",883.2,1.1,""
"Proximity","2025-05-14T19:19:09.300000+00:00","Behavior Group 2","2025-05-14T19:18:53.200000+00:00",868.2,16.1,""
"Withdraw","2025-05-14T19:19:09.300000+00:00","","2025-05-14T19:19:09.300000+00:00",884.3,0.0,""
"Passive","2025-05-14T19:19:10.400000+00:00","Behavior Group 1","2025-05-14T19:19:09.300000+00:00",884.3,1.1,""
"Isolation","2025-05-14T19:19:18.800000+00:00","Behavior Group 2","2025-05-14T19:19:09.300000+00:00",884.3,9.5,""
"Self Directed","2025-05-14T19:19:19.400000+00:00","Behavior Group 1","2025-05-14T19:19:10.400000+00:00",885.4,9.0,""
"Passive","2025-05-14T19:19:29.700000+00:00","Behavior Group 1","2025-05-14T19:19:19.400000+00:00",894.4,10.3,""
"Self Directed","2025-05-14T19:19:34.700000+00:00","Behavior Group 1","2025-05-14T19:19:29.700000+00:00",904.7,5.0,""
"Proximity","2025-05-14T19:19:35.400000+00:00","Behavior Group 2","2025-05-14T19:19:18.800000+00:00",893.8,16.6,""
"Passive","2025-05-14T19:19:36.900000+00:00","Behavior Group 1","2025-05-14T19:19:34.700000+00:00",909.7,2.2,""
"Social Contact","2025-05-14T19:19:38.800000+00:00","Behavior Group 2","2025-05-14T19:19:35.400000+00:00",910.4,3.4,""
"Withdraw","2025-05-14T19:19:38.800000+00:00","","2025-05-14T19:19:38.800000+00:00",913.8,0.0,""
"Locomotion","2025-05-14T19:19:40.200000+00:00","Behavior Group 1","2025-05-14T19:19:36.900000+00:00",911.9,3.3,""
"Proximity","2025-05-14T19:20:04.200000+00:00","Behavior Group 2","2025-05-14T19:19:38.800000+00:00",913.8,25.4,""
